squeezing_db,pZ_proxy,loss_base,pE_data,pE_anc,distance,trials,success_prob_within_cap,erasure_rate,avg_rounds_given_success,avg_fidelity_injected_given_success,avg_fidelity_logical_given_success,p_phys_eff
16.0,0.0002218718229889759,0.02,0.020026624618758676,0.030039936928138014,5.0,5000.0,0.9388,0.0612,1.1736259054111633,0.7949046350117701,0.7947257354122649,0.0010665615468966928
16.0,0.0002218718229889759,0.02,0.020026624618758676,0.030039936928138014,7.0,5000.0,0.9444,0.0556,1.182549767047861,0.79490463501177,0.7948855542684112,0.0010665615468966928
8.0,0.003648603757513078,0.025,0.025547290563626965,0.03832093584544045,1.0,5000.0,0.9186,0.0814,1.1691704768125408,0.7959900699140502,0.7649913091992231,0.0020945811272539234
8.0,0.003648603757513078,0.025,0.025547290563626965,0.03832093584544045,3.0,5000.0,0.9176,0.0824,1.1850479511769834,0.7959900699140501,0.7894971279978964,0.0020945811272539234
8.0,0.003648603757513078,0.025,0.025547290563626965,0.03832093584544045,5.0,5000.0,0.9316,0.0684,1.167453842851009,0.7959900699140502,0.7946300705542572,0.0020945811272539234
8.0,0.003648603757513078,0.025,0.025547290563626965,0.03832093584544045,7.0,5000.0,0.928,0.072,1.1754310344827585,0.7959900699140502,0.7957052070148398,0.0020945811272539234
8.5,0.003062846040249265,0.025,0.02545942690603739,0.038189140359056094,1.0,5000.0,0.9266,0.0734,1.178717893373624,0.7958050573225783,0.7674247242288573,0.0019188538120747795
8.5,0.003062846040249265,0.025,0.02545942690603739,0.038189140359056094,3.0,5000.0,0.9224,0.0776,1.164570685169124,0.7958050573225784,0.7903592862880946,0.0019188538120747795
8.5,0.003062846040249265,0.025,0.02545942690603739,0.038189140359056094,5.0,5000.0,0.9234,0.0766,1.1678579163959282,0.7958050573225786,0.794760093471658,0.0019188538120747795
8.5,0.003062846040249265,0.025,0.02545942690603739,0.038189140359056094,7.0,5000.0,0.9284,0.0716,1.1695389918138734,0.7958050573225783,0.7956045440356966,0.0019188538120747795
9.0,0.002571127612022411,0.025,0.025385669141803364,0.03807850371270505,1.0,5000.0,0.9204,0.0796,1.1844850065189048,0.7956495787300862,0.7694648078632464,0.0017713382836067233
9.0,0.002571127612022411,0.025,0.025385669141803364,0.03807850371270505,3.0,5000.0,0.9208,0.0792,1.171372719374457,0.7956495787300862,0.791011370021696,0.0017713382836067233
9.0,0.002571127612022411,0.025,0.025385669141803364,0.03807850371270505,5.0,5000.0,0.9248,0.0752,1.1786332179930796,0.7956495787300862,0.7948279950648335,0.0017713382836067233
9.0,0.002571127612022411,0.025,0.025385669141803364,0.03807850371270505,7.0,5000.0,0.9204,0.0796,1.1747066492829206,0.7956495787300862,0.7955040484701413,0.0017713382836067233
9.5,0.00215835112520578,0.025,0.02532375266878087,0.03798562900317131,1.0,5000.0,0.9272,0.0728,1.1660914581535806,0.7955189424126647,0.7711754906638913,0.0016475053375617338
9.5,0.00215835112520578,0.025,0.02532375266878087,0.03798562900317131,3.0,5000.0,0.928,0.072,1.1775862068965517,0.7955189424126646,0.7915083457435865,0.0016475053375617338
9.5,0.00215835112520578,0.025,0.02532375266878087,0.03798562900317131,5.0,5000.0,0.9286,0.0714,1.1763945724746931,0.7955189424126646,0.7948581944707532,0.0016475053375617338
9.5,0.00215835112520578,0.025,0.02532375266878087,0.03798562900317131,7.0,5000.0,0.9262,0.0738,1.1753400993305982,0.7955189424126646,0.7954100838365562,0.0016475053375617338
10.0,0.00181184300533911,0.025,0.025271776450800865,0.037907664676201304,1.0,5000.0,0.9242,0.0758,1.175070331097165,0.7954091951772985,0.772610209158511,0.001543552901601733
10.0,0.00181184300533911,0.025,0.025271776450800865,0.037907664676201304,3.0,5000.0,0.9264,0.0736,1.1692573402417963,0.7954091951772984,0.7918900510750106,0.001543552901601733
10.0,0.00181184300533911,0.025,0.025271776450800865,0.037907664676201304,5.0,5000.0,0.9284,0.0716,1.1669538991813873,0.7954091951772985,0.7948659966682744,0.001543552901601733
10.0,0.00181184300533911,0.025,0.025271776450800865,0.037907664676201304,7.0,5000.0,0.9302,0.0698,1.1758761556654482,0.7954091951772986,0.7953253496138234,0.001543552901601733
10.5,0.0015209643313634966,0.025,0.025228144649704527,0.037842216974556794,1.0,5000.0,0.93,0.07,1.1705376344086023,0.79531700813477,0.773813658190762,0.001456289299409049
10.5,0.0015209643313634966,0.025,0.025228144649704527,0.037842216974556794,3.0,5000.0,0.9286,0.0714,1.179625242300237,0.79531700813477,0.7921854982922792,0.001456289299409049
10.5,0.0015209643313634966,0.025,0.025228144649704527,0.037842216974556794,5.0,5000.0,0.9256,0.0744,1.1678910976663786,0.79531700813477,0.7948609697073086,0.001456289299409049
10.5,0.0015209643313634966,0.025,0.025228144649704527,0.037842216974556794,7.0,5000.0,0.925,0.075,1.1829189189189189,0.7953170081347699,0.795250595746567,0.001456289299409049
11.0,0.0012767841863026304,0.025,0.025191517627945394,0.037787276441918094,1.0,5000.0,0.922,0.078,1.172885032537961,0.7952395795296051,0.774823242158414,0.0013830352558907892
11.0,0.0012767841863026304,0.025,0.025191517627945394,0.037787276441918094,3.0,5000.0,0.9352,0.0648,1.1710863986313087,0.795239579529605,0.7924159280915531,0.0013830352558907892
11.0,0.0012767841863026304,0.025,0.025191517627945394,0.037787276441918094,5.0,5000.0,0.9336,0.0664,1.171165381319623,0.795239579529605,0.7948490585806879,0.0013830352558907892
11.0,0.0012767841863026304,0.025,0.025191517627945394,0.037787276441918094,7.0,5000.0,0.9236,0.0764,1.1777825898657428,0.795239579529605,0.7951855691055532,0.0013830352558907892
11.5,0.0010718054491988432,0.025,0.025160770817379826,0.037741156226069744,1.0,5000.0,0.9276,0.0724,1.1513583441138422,0.79517455226706,0.7756702792499368,0.001321541634759653
11.5,0.0010718054491988432,0.025,0.025160770817379826,0.037741156226069744,3.0,5000.0,0.9318,0.0682,1.1644129641553982,0.79517455226706,0.7925969813822754,0.001321541634759653
11.5,0.0010718054491988432,0.025,0.025160770817379826,0.037741156226069744,5.0,5000.0,0.9224,0.0776,1.1771465741543798,0.7951745522670599,0.7948339155429814,0.001321541634759653
11.5,0.0010718054491988432,0.025,0.025160770817379826,0.037741156226069744,7.0,5000.0,0.9344,0.0656,1.1847174657534247,0.79517455226706,0.7951295357057403,0.001321541634759653
12.0,0.000899734609228663,0.025,0.0251349601913843,0.03770244028707645,1.0,5000.0,0.9232,0.0768,1.1726603119584056,0.795119944044294,0.7763810024291251,0.0012699203827685988
12.0,0.000899734609228663,0.025,0.0251349601913843,0.03770244028707645,3.0,5000.0,0.9324,0.0676,1.172029172029172,0.795119944044294,0.7927402476534327,0.0012699203827685988
12.0,0.000899734609228663,0.025,0.0251349601913843,0.03770244028707645,5.0,5000.0,0.9254,0.0746,1.1649016641452345,0.795119944044294,0.7948177415491385,0.0012699203827685988
12.0,0.000899734609228663,0.025,0.0251349601913843,0.03770244028707645,7.0,5000.0,0.9368,0.0632,1.1712211784799318,0.795119944044294,0.7950815667334618,0.0012699203827685988
12.5,0.0007552885345460398,0.025,0.02511329328018191,0.03766993992027287,1.0,5000.0,0.9196,0.0804,1.1561548499347543,0.7950740882501054,0.776977392702146,0.001226586560363812
12.5,0.0007552885345460398,0.025,0.02511329328018191,0.03766993992027287,3.0,5000.0,0.9286,0.0714,1.1729485246607796,0.7950740882501054,0.7928543718954931,0.001226586560363812
12.5,0.0007552885345460398,0.025,0.02511329328018191,0.03766993992027287,5.0,5000.0,0.925,0.075,1.1751351351351351,0.7950740882501055,0.7948018208252668,0.001226586560363812
12.5,0.0007552885345460398,0.025,0.02511329328018191,0.03766993992027287,7.0,5000.0,0.931,0.069,1.1774436090225564,0.7950740882501054,0.795040692293692,0.001226586560363812
13.0,0.0006340322630311592,0.025,0.025095104839454676,0.03764265725918202,1.0,5000.0,0.9308,0.0692,1.1753330468414267,0.7950355840368378,0.777477873649672,0.0011902096789093478
13.0,0.0006340322630311592,0.025,0.025095104839454676,0.03764265725918202,3.0,5000.0,0.9192,0.0808,1.172976501305483,0.7950355840368379,0.7929458483526088,0.0011902096789093478
13.0,0.0006340322630311592,0.025,0.025095104839454676,0.03764265725918202,5.0,5000.0,0.9216,0.0784,1.1853298611111112,0.7950355840368379,0.7947868616730648,0.0011902096789093478
13.0,0.0006340322630311592,0.025,0.025095104839454676,0.03764265725918202,7.0,5000.0,0.9264,0.0736,1.1811312607944733,0.7950355840368378,0.7950059808603656,0.0011902096789093478
13.5,0.0005322428345956954,0.025,0.025079836425189357,0.03761975463778404,1.0,5000.0,0.9296,0.0704,1.1699655765920827,0.7950032541852269,0.7778978909526281,0.0011596728503787087
13.5,0.0005322428345956954,0.025,0.025079836425189357,0.03761975463778404,3.0,5000.0,0.938,0.062,1.1663113006396588,0.795003254185227,0.7930195916515554,0.0011596728503787087
13.5,0.0005322428345956954,0.025,0.025079836425189357,0.03761975463778404,5.0,5000.0,0.923,0.077,1.180715059588299,0.7950032541852268,0.7947732142267655,0.0011596728503787087
13.5,0.0005322428345956954,0.025,0.025079836425189357,0.03761975463778404,7.0,5000.0,0.9284,0.0716,1.1775096940973717,0.795003254185227,0.7949765770757936,0.0011596728503787087
14.0,0.00044679498425546064,0.025,0.02506701924763832,0.037600528871457484,1.0,5000.0,0.9254,0.0746,1.172465960665658,0.7949761095768483,0.778250396404494,0.0011340384952766383
14.0,0.00044679498425546064,0.025,0.02506701924763832,0.037600528871457484,3.0,5000.0,0.9264,0.0736,1.169041450777202,0.7949761095768483,0.793079349317008,0.0011340384952766383
14.0,0.00044679498425546064,0.025,0.02506701924763832,0.037600528871457484,5.0,5000.0,0.9276,0.0724,1.166235446313066,0.7949761095768483,0.7947610096617516,0.0011340384952766383
14.0,0.00044679498425546064,0.025,0.02506701924763832,0.037600528871457484,7.0,5000.0,0.9258,0.0742,1.1695830632966084,0.7949761095768483,0.7949517164184435,0.0011340384952766383
14.5,0.000375065186377714,0.025,0.02505625977795666,0.03758438966693499,1.0,5000.0,0.9184,0.0816,1.1694250871080138,0.7949533192596939,0.7785462524717965,0.0011125195559133143
14.5,0.000375065186377714,0.025,0.02505625977795666,0.03758438966693499,3.0,5000.0,0.925,0.075,1.177081081081081,0.7949533192596938,0.7931280009940228,0.0011125195559133143
14.5,0.000375065186377714,0.025,0.02505625977795666,0.03758438966693499,5.0,5000.0,0.9256,0.0744,1.1752376836646499,0.7949533192596939,0.7947502490330615,0.0011125195559133143
14.5,0.000375065186377714,0.025,0.02505625977795666,0.03758438966693499,7.0,5000.0,0.9316,0.0684,1.1792614856161443,0.794953319259694,0.7949307272998586,0.0011125195559133143
15.0,0.00031485110395088306,0.025,0.02504722766559263,0.03757084149838895,1.0,5000.0,0.9226,0.0774,1.1636678950791242,0.7949341852415938,0.7787945706722714,0.001094455331185265
15.0,0.00031485110395088306,0.025,0.02504722766559263,0.03757084149838895,3.0,5000.0,0.9262,0.0738,1.1651911034333837,0.7949341852415938,0.7931677765207265,0.001094455331185265
15.0,0.00031485110395088306,0.025,0.02504722766559263,0.03757084149838895,5.0,5000.0,0.9216,0.0784,1.1805555555555556,0.7949341852415936,0.7947408596974331,0.001094455331185265
15.0,0.00031485110395088306,0.025,0.02504722766559263,0.03757084149838895,7.0,5000.0,0.9324,0.0676,1.16988416988417,0.7949341852415938,0.7949130266243475,0.001094455331185265
15.5,0.0002643039697085044,0.025,0.02503964559545628,0.03755946839318442,1.0,5000.0,0.9276,0.0724,1.1660198361362657,0.7949181212754686,0.7790029947588142,0.0010792911909125514
15.5,0.0002643039697085044,0.025,0.02503964559545628,0.03755946839318442,3.0,5000.0,0.9276,0.0724,1.1733505821474774,0.7949181212754686,0.7932004156903004,0.0010792911909125514
15.5,0.0002643039697085044,0.025,0.02503964559545628,0.03755946839318442,5.0,5000.0,0.9274,0.0726,1.1671339227949105,0.7949181212754687,0.7947327308248031,0.0010792911909125514
15.5,0.0002643039697085044,0.025,0.02503964559545628,0.03755946839318442,7.0,5000.0,0.9306,0.0694,1.1732215774768966,0.7949181212754687,0.7948981122474403,0.0010792911909125514
16.0,0.0002218718229889759,0.025,0.02503328077344835,0.03754992116017253,1.0,5000.0,0.9264,0.0736,1.168609671848014,0.79490463501177,0.7791779378265121,0.0010665615468966928
16.0,0.0002218718229889759,0.025,0.02503328077344835,0.03754992116017253,3.0,5000.0,0.9298,0.0702,1.1600344160034417,0.79490463501177,0.7932272859640213,0.0010665615468966928
16.0,0.0002218718229889759,0.025,0.02503328077344835,0.03754992116017253,5.0,5000.0,0.929,0.071,1.167491926803014,0.79490463501177,0.7947257354122649,0.0010665615468966928
16.0,0.0002218718229889759,0.025,0.02503328077344835,0.03754992116017253,7.0,5000.0,0.9284,0.0716,1.1706161137440758,0.7949046350117701,0.7948855542684112,0.0010665615468966928
8.0,0.003648603757513078,0.03,0.030656748676352354,0.04598512301452853,1.0,5000.0,0.9096,0.0904,1.1802990325417766,0.7959900699140502,0.7649913091992231,0.0020945811272539234
8.0,0.003648603757513078,0.03,0.030656748676352354,0.04598512301452853,3.0,5000.0,0.9146,0.0854,1.1788760113710912,0.7959900699140502,0.7894971279978964,0.0020945811272539234
8.0,0.003648603757513078,0.03,0.030656748676352354,0.04598512301452853,5.0,5000.0,0.9066,0.0934,1.1661151555261415,0.7959900699140502,0.7946300705542572,0.0020945811272539234
8.0,0.003648603757513078,0.03,0.030656748676352354,0.04598512301452853,7.0,5000.0,0.9036,0.0964,1.1713147410358566,0.7959900699140501,0.7957052070148399,0.0020945811272539234
8.5,0.003062846040249265,0.03,0.030551312287244867,0.0458269684308673,1.0,5000.0,0.9098,0.0902,1.1725653989887888,0.7958050573225784,0.7674247242288573,0.0019188538120747795
8.5,0.003062846040249265,0.03,0.030551312287244867,0.0458269684308673,3.0,5000.0,0.9094,0.0906,1.1836375632285023,0.7958050573225786,0.7903592862880946,0.0019188538120747795
8.5,0.003062846040249265,0.03,0.030551312287244867,0.0458269684308673,5.0,5000.0,0.9182,0.0818,1.1679372685689393,0.7958050573225786,0.794760093471658,0.0019188538120747795
8.5,0.003062846040249265,0.03,0.030551312287244867,0.0458269684308673,7.0,5000.0,0.9096,0.0904,1.1846965699208443,0.7958050573225784,0.7956045440356966,0.0019188538120747795
9.0,0.002571127612022411,0.03,0.030462802970164033,0.04569420445524605,1.0,5000.0,0.9072,0.0928,1.1772486772486772,0.7956495787300862,0.7694648078632464,0.0017713382836067233
9.0,0.002571127612022411,0.03,0.030462802970164033,0.04569420445524605,3.0,5000.0,0.9192,0.0808,1.1725413402959095,0.7956495787300861,0.7910113700216959,0.0017713382836067233
9.0,0.002571127612022411,0.03,0.030462802970164033,0.04569420445524605,5.0,5000.0,0.92,0.08,1.1665217391304348,0.7956495787300862,0.7948279950648334,0.0017713382836067233
9.0,0.002571127612022411,0.03,0.030462802970164033,0.04569420445524605,7.0,5000.0,0.9186,0.0814,1.1628565207925103,0.7956495787300862,0.7955040484701414,0.0017713382836067233
9.5,0.00215835112520578,0.03,0.03038850320253704,0.04558275480380556,1.0,5000.0,0.9114,0.0886,1.1691902567478605,0.7955189424126646,0.7711754906638912,0.0016475053375617338
9.5,0.00215835112520578,0.03,0.03038850320253704,0.04558275480380556,3.0,5000.0,0.909,0.091,1.174037403740374,0.7955189424126647,0.7915083457435865,0.0016475053375617338
9.5,0.00215835112520578,0.03,0.03038850320253704,0.04558275480380556,5.0,5000.0,0.915,0.085,1.1654644808743169,0.7955189424126645,0.794858194470753,0.0016475053375617338
9.5,0.00215835112520578,0.03,0.03038850320253704,0.04558275480380556,7.0,5000.0,0.9198,0.0802,1.1765601217656012,0.7955189424126646,0.7954100838365563,0.0016475053375617338
10.0,0.00181184300533911,0.03,0.030326131740961035,0.04548919761144155,1.0,5000.0,0.9104,0.0896,1.1616871704745166,0.7954091951772985,0.772610209158511,0.001543552901601733
10.0,0.00181184300533911,0.03,0.030326131740961035,0.04548919761144155,3.0,5000.0,0.914,0.086,1.1667396061269146,0.7954091951772985,0.7918900510750106,0.001543552901601733
10.0,0.00181184300533911,0.03,0.030326131740961035,0.04548919761144155,5.0,5000.0,0.916,0.084,1.1657205240174673,0.7954091951772985,0.7948659966682743,0.001543552901601733
10.0,0.00181184300533911,0.03,0.030326131740961035,0.04548919761144155,7.0,5000.0,0.9146,0.0854,1.1681609446752679,0.7954091951772984,0.7953253496138233,0.001543552901601733
10.5,0.0015209643313634966,0.03,0.03027377357964543,0.04541066036946814,1.0,5000.0,0.924,0.076,1.1673160173160173,0.79531700813477,0.7738136581907621,0.001456289299409049
10.5,0.0015209643313634966,0.03,0.03027377357964543,0.04541066036946814,3.0,5000.0,0.917,0.083,1.1738276990185388,0.7953170081347699,0.7921854982922792,0.001456289299409049
10.5,0.0015209643313634966,0.03,0.03027377357964543,0.04541066036946814,5.0,5000.0,0.9128,0.0872,1.170464504820333,0.79531700813477,0.7948609697073085,0.001456289299409049
10.5,0.0015209643313634966,0.03,0.03027377357964543,0.04541066036946814,7.0,5000.0,0.9136,0.0864,1.1685639229422067,0.79531700813477,0.795250595746567,0.001456289299409049
11.0,0.0012767841863026304,0.03,0.03022982115353447,0.04534473173030171,1.0,5000.0,0.9132,0.0868,1.164257555847569,0.7952395795296052,0.774823242158414,0.0013830352558907892
11.0,0.0012767841863026304,0.03,0.03022982115353447,0.04534473173030171,3.0,5000.0,0.909,0.091,1.1665566556655667,0.7952395795296052,0.792415928091553,0.0013830352558907892
11.0,0.0012767841863026304,0.03,0.03022982115353447,0.04534473173030171,5.0,5000.0,0.9214,0.0786,1.1649663555459084,0.7952395795296051,0.7948490585806879,0.0013830352558907892
11.0,0.0012767841863026304,0.03,0.03022982115353447,0.04534473173030171,7.0,5000.0,0.9162,0.0838,1.1746343593101942,0.7952395795296052,0.795185569105553,0.0013830352558907892
11.5,0.0010718054491988432,0.03,0.03019292498085579,0.04528938747128368,1.0,5000.0,0.9156,0.0844,1.1738750546089995,0.79517455226706,0.775670279249937,0.001321541634759653
11.5,0.0010718054491988432,0.03,0.03019292498085579,0.04528938747128368,3.0,5000.0,0.9126,0.0874,1.1630506245890861,0.79517455226706,0.7925969813822753,0.001321541634759653
11.5,0.0010718054491988432,0.03,0.03019292498085579,0.04528938747128368,5.0,5000.0,0.9126,0.0874,1.190664036817883,0.79517455226706,0.7948339155429814,0.001321541634759653
11.5,0.0010718054491988432,0.03,0.03019292498085579,0.04528938747128368,7.0,5000.0,0.9106,0.0894,1.168899626619811,0.79517455226706,0.7951295357057403,0.001321541634759653
12.0,0.000899734609228663,0.03,0.030161952229661157,0.045242928344491735,1.0,5000.0,0.9072,0.0928,1.1710758377425043,0.795119944044294,0.7763810024291251,0.0012699203827685988
12.0,0.000899734609228663,0.03,0.030161952229661157,0.045242928344491735,3.0,5000.0,0.9116,0.0884,1.173979815708644,0.7951199440442939,0.7927402476534325,0.0012699203827685988
12.0,0.000899734609228663,0.03,0.030161952229661157,0.045242928344491735,5.0,5000.0,0.912,0.088,1.1603070175438597,0.795119944044294,0.7948177415491385,0.0012699203827685988
12.0,0.000899734609228663,0.03,0.030161952229661157,0.045242928344491735,7.0,5000.0,0.9146,0.0854,1.172097091624754,0.795119944044294,0.7950815667334618,0.0012699203827685988
12.5,0.0007552885345460398,0.03,0.030135951936218288,0.04520392790432744,1.0,5000.0,0.9116,0.0884,1.1715664765247915,0.7950740882501053,0.7769773927021459,0.001226586560363812
12.5,0.0007552885345460398,0.03,0.030135951936218288,0.04520392790432744,3.0,5000.0,0.917,0.083,1.1620501635768812,0.7950740882501054,0.7928543718954931,0.001226586560363812
12.5,0.0007552885345460398,0.03,0.030135951936218288,0.04520392790432744,5.0,5000.0,0.9086,0.0914,1.1809377063614352,0.7950740882501054,0.7948018208252667,0.001226586560363812
12.5,0.0007552885345460398,0.03,0.030135951936218288,0.04520392790432744,7.0,5000.0,0.9214,0.0786,1.175168222270458,0.7950740882501054,0.7950406922936921,0.001226586560363812
13.0,0.0006340322630311592,0.03,0.03011412580734561,0.04517118871101841,1.0,5000.0,0.9102,0.0898,1.1687541199736322,0.7950355840368379,0.777477873649672,0.0011902096789093478
13.0,0.0006340322630311592,0.03,0.03011412580734561,0.04517118871101841,3.0,5000.0,0.915,0.085,1.1753005464480875,0.795035584036838,0.7929458483526088,0.0011902096789093478
13.0,0.0006340322630311592,0.03,0.03011412580734561,0.04517118871101841,5.0,5000.0,0.912,0.088,1.1631578947368422,0.795035584036838,0.7947868616730648,0.0011902096789093478
13.0,0.0006340322630311592,0.03,0.03011412580734561,0.04517118871101841,7.0,5000.0,0.9112,0.0888,1.1657155399473222,0.7950355840368379,0.7950059808603654,0.0011902096789093478
13.5,0.0005322428345956954,0.03,0.030095803710227225,0.045143705565340836,1.0,5000.0,0.9144,0.0856,1.1771653543307086,0.7950032541852269,0.7778978909526281,0.0011596728503787087
13.5,0.0005322428345956954,0.03,0.030095803710227225,0.045143705565340836,3.0,5000.0,0.9208,0.0792,1.1798436142484796,0.7950032541852269,0.7930195916515556,0.0011596728503787087
13.5,0.0005322428345956954,0.03,0.030095803710227225,0.045143705565340836,5.0,5000.0,0.9086,0.0914,1.1749944970283954,0.7950032541852269,0.7947732142267655,0.0011596728503787087
13.5,0.0005322428345956954,0.03,0.030095803710227225,0.045143705565340836,7.0,5000.0,0.9136,0.0864,1.1751313485113835,0.7950032541852269,0.7949765770757937,0.0011596728503787087
14.0,0.00044679498425546064,0.03,0.03008042309716598,0.04512063464574897,1.0,5000.0,0.9134,0.0866,1.1688197941756076,0.7949761095768482,0.7782503964044941,0.0011340384952766383
14.0,0.00044679498425546064,0.03,0.03008042309716598,0.04512063464574897,3.0,5000.0,0.9188,0.0812,1.1608619939050937,0.7949761095768483,0.7930793493170079,0.0011340384952766383
14.0,0.00044679498425546064,0.03,0.03008042309716598,0.04512063464574897,5.0,5000.0,0.914,0.086,1.174835886214442,0.7949761095768483,0.7947610096617514,0.0011340384952766383
14.0,0.00044679498425546064,0.03,0.03008042309716598,0.04512063464574897,7.0,5000.0,0.9174,0.0826,1.1680837148463048,0.7949761095768483,0.7949517164184434,0.0011340384952766383
14.5,0.000375065186377714,0.03,0.030067511733547988,0.04510126760032198,1.0,5000.0,0.91,0.09,1.167032967032967,0.7949533192596939,0.7785462524717965,0.0011125195559133143
14.5,0.000375065186377714,0.03,0.030067511733547988,0.04510126760032198,3.0,5000.0,0.9206,0.0794,1.1581577232239844,0.7949533192596939,0.7931280009940229,0.0011125195559133143
14.5,0.000375065186377714,0.03,0.030067511733547988,0.04510126760032198,5.0,5000.0,0.918,0.082,1.171677559912854,0.7949533192596938,0.7947502490330614,0.0011125195559133143
14.5,0.000375065186377714,0.03,0.030067511733547988,0.04510126760032198,7.0,5000.0,0.9134,0.0866,1.1664112108605211,0.7949533192596939,0.7949307272998585,0.0011125195559133143
15.0,0.00031485110395088306,0.03,0.030056673198711154,0.04508500979806673,1.0,5000.0,0.916,0.084,1.158296943231441,0.7949341852415936,0.7787945706722715,0.001094455331185265
15.0,0.00031485110395088306,0.03,0.030056673198711154,0.04508500979806673,3.0,5000.0,0.908,0.092,1.1779735682819383,0.7949341852415938,0.7931677765207265,0.001094455331185265
15.0,0.00031485110395088306,0.03,0.030056673198711154,0.04508500979806673,5.0,5000.0,0.9112,0.0888,1.1692273924495171,0.7949341852415938,0.7947408596974331,0.001094455331185265
15.0,0.00031485110395088306,0.03,0.030056673198711154,0.04508500979806673,7.0,5000.0,0.9102,0.0898,1.165238409140848,0.7949341852415938,0.7949130266243475,0.001094455331185265
15.5,0.0002643039697085044,0.03,0.030047574714547533,0.045071362071821296,1.0,5000.0,0.9134,0.0866,1.1703525290124808,0.7949181212754687,0.7790029947588141,0.0010792911909125514
15.5,0.0002643039697085044,0.03,0.030047574714547533,0.045071362071821296,3.0,5000.0,0.908,0.092,1.174669603524229,0.7949181212754687,0.7932004156903003,0.0010792911909125514
15.5,0.0002643039697085044,0.03,0.030047574714547533,0.045071362071821296,5.0,5000.0,0.918,0.082,1.170806100217865,0.7949181212754686,0.7947327308248031,0.0010792911909125514
15.5,0.0002643039697085044,0.03,0.030047574714547533,0.045071362071821296,7.0,5000.0,0.9164,0.0836,1.1778699257965954,0.7949181212754687,0.7948981122474404,0.0010792911909125514
16.0,0.0002218718229889759,0.03,0.030039936928138014,0.04505990539220702,1.0,5000.0,0.9176,0.0824,1.172406277244987,0.79490463501177,0.779177937826512,0.0010665615468966928
16.0,0.0002218718229889759,0.03,0.030039936928138014,0.04505990539220702,3.0,5000.0,0.9104,0.0896,1.171792618629174,0.7949046350117701,0.7932272859640214,0.0010665615468966928
16.0,0.0002218718229889759,0.03,0.030039936928138014,0.04505990539220702,5.0,5000.0,0.9146,0.0854,1.1749398644216051,0.7949046350117701,0.7947257354122648,0.0010665615468966928
16.0,0.0002218718229889759,0.03,0.030039936928138014,0.04505990539220702,7.0,5000.0,0.92,0.08,1.1697826086956522,0.7949046350117701,0.7948855542684113,0.0010665615468966928
